Iteracion,Tasa llegada,Tasa servicio
2226,14,20.022499761011723
2227,21,21.244608320673407
2228,16,19.655138442374387
2229,19,19.900572459912667
2230,20,19.888007913470712
2231,21,20.050779990596517
2232,21,19.2511561241899
2233,22,20.93132299375563
2234,12,19.609817224527106
2235,13,20.48511575070909
2236,16,18.996937094515907
2237,19,21.06326472561202
2238,26,20.8163164245949
2239,14,19.55952694234584
2240,13,20.77458665434228
2241,12,20.05656158348457
2242,17,19.441910390926793
2243,10,19.748660977025903
2244,22,18.89214836301165
2245,19,19.150735896903775
2246,15,20.02201901118451
2247,16,20.090805869009085
2248,20,20.469540884082857
2249,15,19.33642772899012
2250,18,19.152345800570334
2251,13,20.555245456844006
2252,19,19.33573827258899
2253,12,19.84500159651864
2254,13,19.519457063995826
2255,19,20.291811992985437
2256,18,20.110237682312604
2257,17,19.89448046371854
2258,10,19.722252793869977
2259,12,19.355001991790854
2260,13,19.665075346902906
2261,13,21.137417907535816
2262,23,20.240171132391712
2263,13,19.44934164887643
2264,22,20.81914758471933
2265,13,20.378921161999735
2266,21,19.414320249192446
2267,21,20.156278227983233
2268,23,19.89668230970391
2269,16,19.622680343450806
2270,13,21.518168236398637
2271,12,20.241592993721994
2272,18,18.815851079172255
2273,10,20.14560785457472
2274,14,19.98627480159074
2275,18,20.202234537509575
2276,18,19.737820522921453
2277,18,19.48635043712231
2278,15,19.85316406530096
2279,18,20.376695881225807
2280,26,19.605790028989677
2281,13,19.83077717938765
2282,13,20.01676915577053
2283,13,20.161935964595706
2284,13,19.922528540944917
2285,18,19.40356466580963
2286,15,20.84875271391887
2287,23,20.871111300704293
2288,16,19.747354049777798
2289,10,20.024160503667524
2290,13,20.88140301714325
2291,21,18.730181389017815
2292,17,18.7664484568144
2293,11,19.203960749073218
2294,18,19.721622429171124
2295,10,21.16317559523324
2296,22,20.140275019015366
2297,25,20.515157958077534
2298,16,18.945587354607337
2299,13,20.922055454086877
2300,17,20.8457596056481
2301,11,18.765019280187985
2302,12,19.419144619707918
2303,22,20.485624315685527
2304,12,19.84890883124571
2305,17,19.790799867096688
2306,12,19.812765976001856
2307,21,20.49413913823881
2308,19,20.7093327275248
2309,14,18.79006792033953
2310,16,18.943635342753232
2311,24,19.703735771117557
2312,18,18.988635026574585
2313,18,21.47327790653756
2314,12,20.831110510298636
2315,22,19.15352236750443
2316,16,19.482133849478743
2317,22,19.88544672620171
2318,14,20.478088982373034
2319,14,20.57583790325081
2320,14,18.615847487018904
2321,15,20.10387325014823
2322,22,19.846185247118356
2323,12,20.251805261105808
2324,18,19.165549913812548
2325,17,20.81458065102851
2326,15,18.849049324768064
2327,19,20.541510118761384
2328,16,19.831182615944343
2329,20,19.71691854310029
2330,23,19.188067341155616
2331,17,18.20053992115577
2332,14,20.387931062090907
2333,17,20.599500781310585
2334,10,19.359301405922892
2335,12,21.62721658846546
2336,16,20.070724574107814
2337,12,20.4453509425438
2338,19,19.527550191524753
2339,17,19.111022901909575
2340,11,21.056672533305058
2341,17,20.206765209785335
2342,13,20.648062778481208
2343,11,19.654629336819884
2344,18,20.756855208825783
2345,14,19.448284832354066
2346,12,21.801465023065614
2347,15,19.634139754205073
2348,12,20.03600580678255
2349,24,19.515673800634136
2350,21,20.996020843706447
2351,14,19.39959612825474
2352,13,19.934886849782682
2353,17,20.83574186808128
2354,14,19.30674975720231
2355,18,21.375081121779456
2356,9,18.681228069716575
2357,17,20.344123768839324
2358,9,18.904006586119905
2359,18,18.67539513554097
2360,21,20.26496792151391
2361,21,20.242654508852347
2362,16,20.427954226582422
2363,17,18.781228059835335
2364,13,19.40395243791776
2365,10,19.61478166312515
2366,14,19.854125034107284
2367,12,19.10564319583571
2368,14,19.49181288220647
2369,14,21.307723350860673
2370,18,19.40253091016744
2371,22,20.006788641527674
2372,14,21.114561825564383
2373,18,19.627736201910977
2374,12,21.045511228470072
2375,17,19.280997508197597
2376,12,19.25196471235758
2377,13,20.036042536996455
2378,18,20.91717057756088
2379,15,20.498584410666474
2380,13,20.037730977261692
2381,22,19.194817064172078
2382,15,19.96751180451342
2383,16,20.29030540632472
2384,22,20.27852319145963
2385,21,20.090830070485485
2386,16,19.73896961374849
2387,22,20.081744399937193
2388,16,19.68396230199888
2389,16,20.020145881156388
2390,15,19.564037814790154
2391,18,20.74489904037917
2392,16,20.20263941251694
2393,12,20.1669990369875
2394,13,22.027646108975468
2395,15,19.340383591509223
2396,22,19.748755970011878
2397,23,19.98082310683873
2398,24,19.709640595925904
2399,16,20.8170374151698
2400,14,20.44055161366756
2401,8,19.032759621998594
2402,21,19.984406798354776
2403,19,20.598426738797418
2404,17,20.04314867201533
2405,12,20.159981583868017
2406,17,20.394712563461926
2407,17,18.60991144740309
2408,11,20.54853640153241
2409,13,21.143271258399068
2410,22,19.32447442293851
2411,10,19.734142392411098
2412,13,19.943635051346273
2413,15,18.650714960671554
2414,21,20.943117343279212
2415,18,19.50207342140026
2416,15,19.84850295504401
2417,13,20.843671842991363
2418,8,19.843123985623212
2419,11,19.56074833348781
2420,15,20.05815090220429
2421,14,20.241081688564734
2422,18,20.81280922787235
2423,20,20.649583977077985
2424,12,19.486012161391727
2425,19,19.87169732768675
2426,17,19.145332424247886
2427,20,19.961460270210996
2428,13,20.689741767247224
2429,21,20.026485080422592
2430,23,20.817385225232016
2431,21,19.933880850643995
2432,14,19.83049428765755
2433,22,20.632225056651897
2434,22,19.40110442547721
2435,13,20.215965968197583
2436,10,19.093347822324297
2437,13,20.022385648873342
2438,20,20.068215221135357
2439,18,19.688067300058833
2440,14,20.173945308306592
2441,16,19.368918380741636
2442,15,20.336383471743382
2443,15,19.96515397204068
2444,16,20.616178894760093
2445,6,20.844302938840936
2446,24,21.304083606423525
2447,16,20.738986556542997
2448,26,19.595951136154127
2449,16,19.394848214649645
2450,19,19.41016055800642
2451,17,20.122229755552947
2452,19,19.37934700079439
2453,17,19.6732448334289
2454,11,20.387304336749104
2455,23,21.289792772221354
2456,6,19.710710843930105
2457,9,19.74252180426887
2458,13,18.817368742273242
2459,13,19.294021376647834
2460,11,18.777635978675278
2461,11,18.55547209704161
2462,15,19.50948842449316
2463,17,20.916181020948297
2464,22,20.00341215503267
2465,28,19.227125037063615
2466,13,20.424051198682875
2467,14,20.0191896974734
2468,19,19.337108843218466
2469,11,20.40480834586874
2470,16,20.50556414675505
2471,14,18.612807331645474
2472,20,21.066294252914414
2473,9,20.41682225194402
2474,26,18.9444732783931
2475,13,20.84188791039282
2476,16,20.003788727725386
2477,13,19.6636884332751
2478,15,19.659837846557018
2479,23,18.93147970348177
2480,20,19.408538118328643
2481,21,20.38117497620351
2482,22,19.806360171356616
2483,10,20.320591947702074
2484,13,19.672167736733282
2485,8,18.7212427959703
2486,14,19.578141215465756
2487,14,21.599129025452044
2488,19,20.533603357076245
2489,13,19.618491833318647
2490,12,19.54651329798758
2491,19,20.25155662179512
2492,19,19.82211210629639
2493,12,20.29532641552706
2494,14,19.86595115027747
2495,17,20.59913992004014
2496,23,19.14579046659203
2497,17,19.153294159398982
2498,12,20.381888239065773
2499,16,19.803417623554566
2500,16,19.713278100657075
2501,15,20.698143780316062
2502,14,19.185585312578098
2503,20,20.051479396799415
2504,23,20.663369937466985
2505,20,19.858617982163693
2506,12,19.609393082620677
2507,17,19.90693305245081
2508,17,19.799824058888845
2509,18,19.463116845170084
2510,17,19.5272843654028
2511,17,20.68012404191175
2512,22,20.36723184587802
2513,12,19.954098318352678
2514,16,20.000442066028732
2515,16,19.154830295058268
2516,20,20.183501673475856
2517,16,20.776880051025437
2518,15,19.097217906543754
2519,20,19.45509564192336
2520,23,19.867113581694895
2521,12,20.622216758412836
2522,23,20.140815097398026
2523,13,20.632374717394736
2524,14,19.930405017253484
2525,25,19.781673508967074
2526,16,19.859469899710515
2527,20,19.295763273380928
2528,22,19.641532818202585
2529,18,18.216080185704836
2530,20,20.605319555727196
2531,9,20.616736167891794
2532,16,19.81013661135711
2533,16,19.598999837030213
2534,18,19.262165597618502
2535,17,19.24418919266415
2536,22,19.57982076226746
2537,24,20.917811078362867
2538,14,19.83628073949232
2539,22,19.875285393171154
2540,21,20.92532124572273
2541,11,20.466196402770535
2542,20,20.65758186461731
2543,10,20.746620398637077
2544,11,21.238069607524785
2545,16,18.806886367148522
2546,15,19.615878004664584
2547,18,19.929550298622058
2548,20,20.37949585679317
2549,18,19.97775767153939
2550,12,20.625298506717737
2551,17,20.819974515265933
2552,18,20.57440161721562
2553,17,19.868191629114058
2554,16,20.44178620497223
2555,14,20.83998434737585
2556,19,19.823123153491075
2557,19,19.73489161991476
2558,21,20.205058250655657
2559,19,20.12239378498688
2560,22,20.700379702346517
2561,12,21.117314891545323
2562,8,19.89268911481196
2563,16,19.38875276594983
2564,12,19.47369195162908
2565,10,20.160903659073863
2566,22,17.616924303258468
2567,17,20.19231719861131
2568,23,20.70208354896479
2569,18,18.070167435504825
2570,18,19.981218993138178
2571,6,20.97111548255011
2572,10,19.519226152540245
2573,16,19.468737420765045
2574,12,20.469454654089066
2575,8,20.31821587816148
2576,29,19.34974705963217
2577,21,19.256174180133577
2578,19,20.017906041777305
2579,14,20.006458083967612
2580,13,20.111128935256776
2581,18,19.899103387109015
2582,21,19.020285213806837
2583,15,19.64916424013778
2584,14,20.311552977463506
2585,16,20.235851950318995
2586,18,20.064064080903993
2587,23,20.231196782297005
2588,8,20.352833495365093
2589,21,20.251292076036087
2590,14,20.290981427357014
2591,22,19.764877958055088
2592,20,19.000708531377875
2593,19,20.276278473962833
2594,14,19.699010840047883
2595,17,20.878369130792034
2596,10,21.42905996698806
2597,16,19.380465940432604
2598,14,20.12938657856799
2599,21,19.9734866263467
2600,17,19.37773491020822
2601,12,20.047313163330706
2602,15,19.703403442614405
2603,10,19.57141158285211
2604,13,19.215073232845533
2605,11,21.25574069680451
2606,11,20.98696387226952
2607,20,19.97765624402153
2608,12,17.987862606360153
2609,16,20.428104489183927
2610,20,20.3273152829629
2611,19,19.284611063880536
2612,22,19.640565576908774
2613,13,19.597146279867204
2614,13,21.49824616839703
2615,14,20.008001176735622
2616,23,19.529350703753774
2617,10,19.35761450435747
2618,20,20.52051438326724
2619,19,19.80994151927135
2620,13,19.72533864388261
2621,15,19.972788246803482
2622,17,20.433021532577992
2623,21,20.526086844897442
2624,14,19.386169169499105
2625,16,20.008365344611487
2626,16,20.03691857595662
2627,10,19.898705767514883
2628,15,18.849568781274392
2629,17,21.159560827281386
2630,19,20.9234627873392
2631,12,20.27366545708579
2632,14,19.9978683475318
2633,11,19.359920977040357
2634,21,20.131609173796253
2635,13,19.073185760695626
2636,9,19.70440526012237
2637,10,20.289686090825196
2638,16,20.10451421722475
2639,16,18.98326557880354
2640,15,20.113567449521508
2641,16,20.470306904808478
2642,19,19.955151320601892
2643,15,20.307356079629898
2644,12,20.793117649972604
2645,18,20.84185003310953
2646,15,19.94321659513706
2647,18,20.704912997091768
2648,12,20.396295272379206
2649,13,21.305114851480408
2650,14,19.33994221560616
2651,17,20.329989723492055
2652,21,20.626129263910006
2653,19,20.683648368610317
2654,22,20.024441412591653
2655,15,19.709064202415867
2656,12,20.83740813669741
2657,18,18.59534038894676
2658,19,18.964533139607497
2659,11,19.197874270800085
2660,12,18.599553657246542
2661,19,19.397060936653357
2662,22,20.38071513070473
2663,20,20.821465014222056
2664,13,19.43538781806808
2665,13,20.59457017706192
2666,19,19.674887656612054
2667,11,19.689619681485002
2668,17,19.51096288388502
2669,13,21.188301345110215
2670,15,19.712955251494222
2671,18,19.362866557946116
2672,14,18.90465176233337
2673,17,19.56588531449493
2674,13,20.326946585519003
2675,16,19.171582074434692
2676,21,19.857191749353767
2677,13,20.531096436263855
2678,9,20.235896091567238
2679,21,20.45603355371795
2680,15,20.392549555718812
2681,24,21.116528932917817
2682,20,20.629190551764136
2683,15,20.813964339106317
2684,17,19.52711096754551
2685,19,19.6528431713342
2686,13,20.84454577836308
2687,15,19.44471562300471
2688,9,20.096642724174526
2689,9,20.5373229502435
2690,20,19.939506923206398
2691,21,21.775116074902964
2692,23,19.157426104626314
2693,13,19.034599168283247
2694,17,21.63305204795014
2695,9,20.18200197128958
2696,15,20.070529360114797
2697,9,20.443553538280312
2698,11,20.859203811649188
2699,20,20.093514139641965
2700,13,19.403516441565102
2701,19,21.055436274055314
2702,11,20.55202306843323
2703,10,19.683154906065404
2704,19,20.147830724873412
2705,18,19.271392016150124
2706,11,20.036919005668015
2707,14,20.17885710690487
2708,12,18.00815512044717
2709,16,20.379266594199947
2710,10,20.70528504487298
2711,15,19.878851483548562
2712,18,19.596122414837815
2713,15,20.249646910499298
2714,9,19.278803417823323
2715,19,19.916054115478197
2716,16,19.775896582443465
2717,16,19.587279719133846
2718,14,19.97223890354967
2719,18,20.12114177160972
2720,11,20.344252336158327
2721,13,20.35854827789066
2722,19,18.010167309600234
2723,16,20.43444103860246
2724,22,19.182756192394177
2725,15,20.0204031708073
2726,11,18.945246914181784
2727,12,19.525504877478696
2728,19,19.472102139027303
2729,12,20.9521864188471
2730,8,19.27839943385283
2731,13,20.677805768262957
2732,18,22.132132472808728
2733,19,21.916478214289466
2734,18,19.389210497807277
2735,13,20.967967713283695
2736,12,20.76966042354361
2737,19,19.694016054383688
2738,6,20.219977402847732
2739,13,20.794852539503047
2740,19,19.69101862881499
2741,17,19.9704172210216
2742,18,20.57896008534599
2743,18,20.732641486940647
2744,17,18.825399484241146
2745,12,18.899455860975866
2746,15,20.561690660041908
2747,20,18.857396576480753
2748,19,20.508193743229796
2749,22,19.473271851543455
2750,11,20.084017451219957
2751,21,20.80517915929204
2752,19,19.14665405047282
2753,14,20.926061021141713
2754,22,18.756215326443645
2755,18,20.15668616835236
2756,15,19.903906581041827
2757,19,20.184806650000695
2758,19,20.236943695610652
2759,13,20.516270711029442
2760,11,20.508966325746403
2761,12,20.97281014776098
2762,17,20.999218728908435
2763,19,18.38365080388352
2764,18,19.42660031587547
2765,22,19.56474084915345
2766,13,20.269311126366958
2767,25,19.695316654603612
2768,11,21.511578838284507
2769,16,20.580596431213756
2770,14,19.70104889513008
2771,15,20.71410112889515
2772,8,19.3350649143418
2773,19,20.271047187189804
2774,12,19.697548962770842
2775,17,20.529375037513713
2776,15,19.37237819146476
2777,15,19.578967245082755
2778,22,20.974628818178946
2779,15,21.120475429427774
2780,24,19.99382205093805
2781,20,21.47095300188126
2782,19,19.527001746860012
2783,12,20.54307735970305
2784,12,19.544264715835798
2785,17,19.27233165175736
2786,12,19.91986491151536
2787,10,20.0402026894238
2788,16,20.156320822394907
2789,12,19.63339367716992
2790,23,19.17159624512808
2791,14,20.97146759371437
2792,19,19.418826211418313
2793,18,19.962148620881486
2794,12,19.706222822541033
2795,16,19.13000416801768
2796,21,20.14881312016781
2797,12,19.233843798817826
2798,22,19.986070182995512
2799,15,20.407855483284422
2800,16,19.76912600890014
2801,13,20.32820764077429
2802,20,19.02347293855865
2803,14,20.091532258773725
2804,18,20.37681055476283
2805,17,20.20827145109694
2806,16,19.741495183192114
2807,14,19.503540919901873
2808,18,20.212230474156403
2809,19,19.642838764395126
2810,11,20.55078151021201
2811,10,20.21853431557467
2812,17,19.56740649038065
2813,19,20.05991282003923
2814,18,19.76913142237604
2815,21,20.211000746125784
2816,14,18.911381774339354
2817,15,19.575563141626745
2818,20,19.992441389122117
2819,22,20.047592430746576
2820,19,20.096401086286622
2821,18,20.49748901091724
2822,18,20.558607361278202
2823,15,20.32438874709154
2824,16,19.91398373780863
2825,18,20.57564300844709
2826,22,19.828439081662225
2827,17,20.46078714536158
2828,11,19.365315466147905
2829,15,19.0328692376656
2830,23,19.55722024237855
2831,16,20.059097818365533
2832,15,20.082231909370964
2833,17,19.933448746046988
2834,15,19.544764055236406
2835,17,19.71124001087279
2836,24,19.812070478916787
2837,13,20.65251093712032
2838,10,20.675480001485123
2839,12,20.786169110995296
2840,14,20.900545632702215
2841,16,20.552997582224908
2842,18,19.658475134593534
2843,15,21.072527664606127
2844,21,19.293619307335234
2845,21,19.824047911481568
2846,16,20.08086404241083
2847,14,20.288270843953942
2848,18,19.1846939772155
2849,11,19.75942593293046
2850,15,20.030594951651665
2851,13,20.539727926559664
2852,12,19.23502728098762
2853,14,20.34138715594358
2854,15,19.44449976238194
2855,15,20.2037043816823
2856,17,19.468883557459435
2857,13,19.92552095226746
2858,11,19.271589983239313
2859,18,20.16857087095037
2860,17,19.894158864223414
2861,10,19.54739977319099
2862,23,20.17745702170859
2863,12,19.414207300231435
2864,17,20.7123571507452
2865,15,20.9992541691611
2866,13,19.52512591497483
2867,18,19.515804133894317
2868,23,20.40039332856738
2869,13,18.47292327349922
2870,17,19.767486568853744
2871,17,20.838608932370867
2872,21,19.394797734869076
2873,14,20.097166585689568
2874,13,19.499189309215257
2875,17,19.596079108924034
2876,17,19.736102016010403
2877,19,19.72864239520366
2878,16,21.378330928510906
2879,20,20.363058144808623
2880,21,19.743026934441637
2881,16,19.474117442626557
2882,17,19.83284529365662
2883,16,19.518783037707237
2884,10,20.414532724407856
2885,19,19.595158662324557
2886,14,20.405165313984998
2887,15,20.615567367593407
2888,13,19.09031829223226
2889,24,20.80974269449303
2890,15,20.50240541650003
2891,20,19.369442290779386
2892,22,19.775947059576122
2893,17,20.76388321677367
2894,17,19.231283133310562
2895,14,20.275248641943843
2896,15,20.99454260830564
2897,15,22.06978730004659
2898,20,20.36249825197591
2899,13,19.208874921603588
2900,16,20.06256635992131
2901,16,19.24752027866988
2902,21,18.09506402279738
2903,14,20.890257120016603
2904,18,19.05226196585911
2905,13,19.37258138550834
2906,13,19.33191815402993
2907,18,20.76454995029248
2908,19,18.596627371725315
2909,17,19.479752903526432
2910,13,20.118633589378238
2911,15,18.954387717600856
2912,16,20.40479494366756
2913,17,19.834979591848874
2914,8,20.179090277762352
2915,15,20.47214173720376
2916,15,19.747164689569992
2917,23,20.908787400396356
2918,12,21.191473317589715
2919,19,19.60871360580263
2920,18,18.573775102520155
2921,11,20.16341140210046
2922,21,20.671196415763497
2923,22,19.817451501747055
2924,13,19.197485038200398
2925,14,20.426436989297056
2926,20,21.692813952798158
2927,11,19.496476933756497
2928,16,20.204902446472982
2929,25,19.86054361484
2930,12,20.389840668572305
2931,18,19.236201240955772
2932,13,19.498968885100194
2933,16,20.58875114224531
2934,15,20.071312235229403
2935,16,20.082266495016057
2936,11,20.54364158233794
2937,11,19.862729979367103
2938,17,19.559251750277973
2939,25,20.564049204475026
2940,21,20.272386146026214
2941,16,19.213605177673013
2942,18,20.920001392829587
2943,15,19.458950988327587
2944,13,20.016772715633145
2945,11,21.330281630356367
2946,17,19.93537617160199
2947,16,19.644205305054157
2948,16,18.872767160970078
2949,19,19.77709526047864
2950,24,19.221851973202522
2951,15,19.795282529401984
2952,14,19.507997705612954
2953,10,20.71663348421308
2954,16,20.21285946876484
2955,18,18.53557581610088
2956,17,20.213809888794888
2957,15,19.12774426269238
2958,22,20.129706682908232
2959,23,21.446010508997798
2960,18,18.569533134131717
2961,16,18.860632668714423
2962,17,19.445860866402953
2963,13,19.06144028386139
2964,18,21.409169708144546
2965,15,20.860685744075308
2966,25,19.049092016342755
2967,21,20.56024647125215
2968,16,21.39533719391879
2969,20,20.25870828406357
2970,16,19.740741710042922
2971,19,21.009233936603486
2972,18,21.787886118515054
2973,21,19.92407786119014
2974,11,21.352948647605793
2975,24,19.237882681769594
2976,18,19.120769689826894
2977,16,21.07707974889548
2978,16,19.387530212013427
2979,20,19.997597197075095
2980,21,20.33821626938189
2981,12,21.632581341535726
2982,16,19.65661156943175
2983,20,19.902416995039523
2984,16,20.29039259334332
2985,15,20.08663313060764
2986,14,19.597061547437406
2987,17,19.86964960855168
2988,16,19.59776290751219
2989,13,20.842153608313314
2990,22,21.174497754832032
2991,13,19.869585523270963
2992,19,21.878426300008943
2993,19,19.996422921764687
2994,20,19.730450652962972
2995,12,20.421027537523905
2996,15,21.477742359252556
2997,9,20.967378563044623
2998,15,20.81611193967413
2999,14,19.953926704855927
3000,15,20.681342266929594
3001,18,19.228708937163045
3002,16,21.425975376117826
3003,21,19.718583703055337
3004,13,20.47771398760999
3005,23,19.33265917896176
3006,13,20.25656071608852
3007,13,20.155648221113744
3008,15,19.87834965781058
3009,16,20.736865175344562
3010,11,21.263805853830153
3011,12,19.752096819515366
3012,18,18.973090266647297
3013,16,20.106791524034367
3014,26,18.986991835077465
3015,19,19.915517293571416
3016,19,20.564331579214702
3017,17,19.74992113556191
3018,14,20.815054246951316
3019,14,20.16666510557578
3020,20,19.611900553288734
3021,22,20.549531173828374
3022,16,20.458611001917237
3023,23,19.703789246831608
3024,16,19.480118042128293
3025,14,20.109741316333448
3026,18,19.9230584641532
3027,17,19.057748544235327
3028,18,20.789149701035946
3029,25,20.39354241344796
3030,24,21.08460810518139
3031,17,18.757039893245167
3032,22,20.003683612777415
3033,14,18.85163623050018
3034,10,20.157517631298578
3035,17,20.336226110672587
3036,15,19.22988056681613
3037,10,19.823968588570178
3038,19,21.200085241263967
3039,19,20.480622823569753
3040,13,20.189882074370786
3041,10,20.110939878707054
3042,25,19.75296107802334
3043,12,21.152660510952003
3044,21,19.217197496211575
3045,22,18.28942026244944
3046,12,20.34136885989161
3047,15,18.459530675454246
3048,16,20.098152277979512
3049,27,18.54280645802838
3050,12,19.76611128728964
3051,21,20.29399693781561
3052,15,19.811239091958758
3053,15,20.455164757341116
3054,14,20.313194873594796
3055,14,19.576265489296794
3056,12,19.054762240711476
3057,14,19.136608182901156
3058,17,20.646168990865167
3059,16,20.329257157402242
3060,16,19.861307980442433
3061,15,19.28154548077174
3062,12,19.74851529738446
3063,12,19.08231753605591
3064,14,19.553673277200915
3065,23,20.622123253505542
3066,19,20.383224527698218
3067,15,20.555908619091618
3068,12,19.27914214126085
3069,21,20.519501726409917
3070,18,19.04427912844516
3071,13,20.032473997994934
3072,18,21.322302481356108
3073,14,20.326605554022176
3074,16,20.785032003639703
3075,10,19.982244063826762
3076,20,19.947203000335573
3077,18,20.99194856803005
3078,14,19.975737842142472
3079,17,20.95444465246198
3080,18,19.733687135779398
3081,13,19.571016727532058
3082,22,19.893038445815733
3083,12,19.725323396033957
3084,19,20.131370303180766
3085,13,20.644969647807024
3086,11,19.566195909042968
3087,15,20.249848120782524
3088,13,19.07712092009789
3089,10,19.04215547924993
3090,23,19.183431230679247
3091,17,20.55662754713122
3092,15,19.269885409421388
3093,16,20.035143963021568
3094,11,19.912869820364527
3095,16,20.283383459721996
3096,19,20.671633471984467
3097,14,19.119209336116565
3098,15,20.827817189577882
3099,20,20.03594478949811
3100,12,20.249968497946924
3101,16,20.691844233477816
3102,15,21.315015873658165
3103,9,19.757466134024202
3104,10,20.54980895264756
3105,24,19.21615424464803
3106,14,19.37320794291306
3107,20,19.20120584036072
3108,21,20.707683442361734
3109,16,20.4814872761037
3110,14,19.993720742622177
3111,19,18.513271819438646
3112,22,18.871653955895848
3113,15,19.139896729932293
3114,20,19.54610603535407
3115,18,20.342289941271645
3116,20,19.69190620358634
3117,15,20.237099664328518
3118,16,20.212394038622005
3119,17,21.13934415271472
3120,20,20.000773829927503
3121,14,20.786398712478768
3122,19,19.765285040707226
3123,19,20.61930849001125
3124,18,20.212462645723992
3125,17,19.80160380795877
3126,13,19.904085355996017
3127,17,20.740665157661375
3128,14,20.475605950300718
3129,15,19.723628876692857
3130,9,20.507565902396127
3131,13,21.139480646021596
3132,18,20.04268082822796
3133,14,19.22874727314629
3134,22,20.79557531379064
3135,16,19.9741037315725
3136,17,19.910160236904233
3137,13,19.980239123375306
3138,15,20.6592312920684
3139,18,19.6138564091373
3140,8,19.19510018829004
3141,15,20.373383660001284
3142,9,19.756206472561477
3143,16,20.305684498896433
3144,24,19.880699793976962
3145,19,19.757514460990993
3146,21,19.202561214657226
3147,20,20.757024510410712
3148,17,21.472875603481363
3149,12,20.38484872852048
3150,17,19.405690119748463
3151,19,20.322151695017766
3152,23,20.699056773754453
3153,12,20.4071580162576
3154,21,19.915077694069183
3155,17,20.71659606909821
3156,13,20.548392415922113
3157,16,19.923462704354204
3158,16,20.04164054080947
3159,19,20.563585981950826
3160,19,19.296816752387333
3161,22,19.4947110751033
3162,17,19.269649371442206
3163,15,18.837153143105844
3164,21,20.295924176798497
3165,10,20.228878070036536
3166,7,20.09709509959214
3167,15,21.17188997357655
3168,17,20.342939737983883
3169,15,20.18082720310306
3170,13,19.77776573447444
3171,17,20.379040901248775
3172,17,19.74296568662169
3173,28,19.26669107887507
3174,18,19.50109571139455
3175,13,21.17226709916834
3176,15,18.411612830126273
3177,11,21.03913353107426
3178,24,21.312214821130688
3179,13,19.39883817259963
3180,16,19.779743862583903
3181,23,20.10254331869116
3182,17,19.265518144702632
3183,22,18.132386017384754
3184,15,19.937992424153403
3185,28,20.185518889067865
3186,23,19.56166663878389
3187,15,19.348117736297738
3188,20,20.08523799910964
3189,13,20.561403804232075
3190,17,19.820371636452467
3191,18,19.894079151062243
3192,16,19.065072265691708
3193,26,18.94404996037416
3194,13,20.009536495271806
3195,11,20.609579760007858
3196,13,19.465498738215828
3197,15,19.754707174172438
3198,17,19.807764935222387
3199,8,20.62098507238391
3200,15,20.016045877244913
3201,17,20.119236674224904
3202,17,20.22490124346871
3203,14,19.99835559253103
3204,15,20.052319790448387
3205,18,19.666162356985307
3206,20,20.71448116201534
3207,19,20.239079397095704
3208,15,20.311032327554816
3209,12,20.836135431038116
3210,14,19.783083150459532
3211,26,20.034992102788433
3212,14,20.545552270855183
3213,18,20.51556156163458
3214,14,19.173758568543715
3215,15,19.278764658276085
3216,8,19.625849477391217
3217,16,19.721597325770265
3218,26,21.50760667805818
3219,12,19.68174339986406
3220,16,19.178104395001984
3221,19,18.77251603450342
3222,11,19.77735037614047
3223,18,18.60272277338553
3224,13,20.09474966803293
3225,14,19.543731355199803
3226,14,20.566692184975782
3227,18,20.42683339204096
3228,14,20.79820528981093
3229,10,19.797069745875376
3230,14,19.984351718064357
3231,19,19.90637718568058
3232,12,19.824383771795954
3233,12,19.61699658506083
3234,14,19.619831444329414
3235,12,20.198243236656808
3236,12,19.335965599997287
3237,14,20.441247285558074
3238,12,19.455355305015363
3239,18,19.585552400441344
3240,16,19.564214647379814
3241,15,21.321345106789398
3242,11,20.34438648355394
3243,16,20.14395764246303
3244,25,19.978218329066927
3245,20,20.666116404528708
3246,15,18.72067958854734
3247,11,21.975203830753408
3248,11,21.32584185849651
3249,14,21.262602855579704
3250,14,19.23655848696737
3251,15,20.0486643473785
3252,18,19.91681099464071
3253,14,18.775773591310372
3254,11,19.818599157964957
3255,17,19.852283696942894
3256,15,19.680218340565574
3257,16,21.783669091813348
3258,17,21.704584890871203
3259,16,19.858864671614636
3260,11,19.512195620832788
3261,16,21.005731573014472
3262,18,19.90085046126343
3263,19,21.157252498579545
3264,19,19.814107170889915
3265,14,18.67609637889025
3266,20,20.817020039541397
3267,16,20.236083081663043
3268,23,20.114044149381986
3269,14,20.767605484282573
3270,18,20.523924047010755
3271,16,19.311550141950608
3272,25,20.420391739418
3273,13,20.725632088355383
3274,12,20.982265523103504
3275,9,20.304339526718866
3276,21,19.40055018529024
3277,24,21.078680623218688
3278,15,20.47033523958457
3279,20,20.40308465119812
3280,22,18.739408570913653
3281,11,20.00489814570736
3282,21,19.550470512348937
3283,10,20.062436884137252
3284,25,20.61471230405366
3285,22,19.441212519067367
3286,16,19.82427514267144
3287,16,19.547940488118506
3288,14,19.659335708771362
3289,16,19.994922536322083
3290,13,19.915151952519146
3291,13,20.131696130286965
3292,14,19.568265971026694
3293,17,19.937344568459576
3294,23,19.89023379323145
3295,19,19.54397458007693
3296,15,18.421055960751247
3297,20,18.71268146135488
3298,13,19.94219652999758
3299,18,18.994028942862695
3300,11,20.42750824795787
